domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
bangkokbank.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:49:00.111Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://bangkokbank.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
ttb.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:50:00.510Z,https://ttb.co.th/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/5e05d493d186d8af784e70da,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/ttb.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/ttb.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://ttb.co.th/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/5e05d493d186d8af784e70da; interstitial_clicked=""""; interstitial_step1_after=evidence/ttb.co.th/desktop/run1_interstitial_step1_after.png; "
krungsri.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:49:48.095Z,https://www.krungsri.com/th/personal,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/krungsri.com/mobile/run1_banner.png,evidence/krungsri.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/krungsri.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.krungsri.com/th/personal; interstitial_clicked=""""; interstitial_step1_after=evidence/krungsri.com/mobile/run1_interstitial_step1_after.png; "
krungsri.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:49:52.499Z,https://www.krungsri.com/th/personal,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/krungsri.com/mobile/run2_banner.png,evidence/krungsri.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/krungsri.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.krungsri.com/th/personal; interstitial_clicked=""""; interstitial_step1_after=evidence/krungsri.com/mobile/run2_interstitial_step1_after.png; "
ttb.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:50:14.480Z,https://ttb.co.th/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/5e05d493d186d8af784e70da,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/ttb.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/ttb.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://ttb.co.th/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/5e05d493d186d8af784e70da; interstitial_clicked=""""; interstitial_step1_after=evidence/ttb.co.th/desktop/run2_interstitial_step1_after.png; "
ttb.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:50:15.498Z,https://ttb.co.th/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/ttb.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/ttb.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://ttb.co.th/#carousel5e05d493d186d8af784e70dc; interstitial_clicked=""""; interstitial_step1_after=evidence/ttb.co.th/mobile/run1_interstitial_step1_after.png; "
ttb.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:50:21.803Z,https://ttb.co.th/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/ttb.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/ttb.co.th/mobile/run2_interstitial_step1_before.png; 
uob.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:50:32.566Z,https://www.uob.co.th/default/index.page,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,evidence/uob.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/uob.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.uob.co.th/default/index.page; interstitial_clicked=""""; interstitial_step1_after=evidence/uob.co.th/desktop/run1_interstitial_step1_after.png; "
uob.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:50:33.785Z,https://www.uob.co.th/default/index.page,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,evidence/uob.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/uob.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.uob.co.th/default/index.page; interstitial_clicked=""""; interstitial_step1_after=evidence/uob.co.th/desktop/run2_interstitial_step1_after.png; "
uob.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:50:44.477Z,https://www.uob.co.th/default/index.page,ok,,0,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,evidence/uob.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/uob.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.uob.co.th/default/index.page; interstitial_clicked=""""; interstitial_step1_after=evidence/uob.co.th/mobile/run1_interstitial_step1_after.png; "
uob.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:50:53.210Z,https://www.uob.co.th/default/index.page,ok,,0,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,evidence/uob.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/uob.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.uob.co.th/default/index.page; interstitial_clicked=""""; interstitial_step1_after=evidence/uob.co.th/mobile/run2_interstitial_step1_after.png; "
cimbthai.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:50:53.220Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://cimbthai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
cimbthai.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:51:03.817Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://cimbthai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
cimbthai.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:51:07.183Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://cimbthai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
tisco.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:52:04.048Z,https://www.tisco.co.th/th/,ok,,1,,unknown,th,1,1,0,0,1,1,0,,0,0,0,0,1,0,0,0,,0,,,,,0,,,,,,,,,,,evidence/tisco.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/tisco.co.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/tisco.co.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/tisco.co.th/desktop/run1_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence/tisco.co.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/tisco.co.th/desktop/run1_interstitial_step3_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step3_after=evidence/tisco.co.th/desktop/run1_interstitial_step3_after.png; "
tisco.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:52:07.496Z,https://www.tisco.co.th/th/,ok,,1,,unknown,th,1,1,0,0,1,1,0,,0,0,0,0,1,0,0,0,,0,,,,,0,,,,,,,,,,,evidence/tisco.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/tisco.co.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/tisco.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/tisco.co.th/desktop/run2_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence/tisco.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/tisco.co.th/desktop/run2_interstitial_step3_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step3_after=evidence/tisco.co.th/desktop/run2_interstitial_step3_after.png; "
tisco.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:52:21.507Z,https://www.tisco.co.th/th/personal-th,ok,,1,,unknown,th,1,1,0,1,1,1,0,,0,0,0,0,1,0,1,1,,0,,,,,1,,,,,,,,,,,evidence/tisco.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/tisco.co.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/tisco.co.th/mobile/run1_interstitial_step1_after.png; "
tisco.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:52:24.551Z,https://www.tisco.co.th/th/personal-th,ok,,1,,unknown,th,1,1,0,1,1,1,0,,0,0,0,0,1,0,1,1,,0,,,,,1,,,,,,,,,,,evidence/tisco.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/tisco.co.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/tisco.co.th/mobile/run2_interstitial_step1_after.png; "
kkpfg.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:52:35.143Z,https://kkpfg.com/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/kkpfg.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/kkpfg.com/desktop/run1_interstitial_step1_before.png; 
kkpfg.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:52:37.584Z,https://kkpfg.com/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/kkpfg.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/kkpfg.com/desktop/run2_interstitial_step1_before.png; 
kkpfg.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:52:41.761Z,https://kkpfg.com/th/aboutus/about-us,ok,,1,,unknown,th,1,1,0,0,1,1,0,,0,0,0,0,1,0,2,1,,0,,,,,1,,,,,,,,,,,evidence/kkpfg.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/kkpfg.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://kkpfg.com/th/aboutus/about-us; interstitial_clicked=""""; interstitial_step1_after=evidence/kkpfg.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/kkpfg.com/mobile/run1_interstitial_step2_before.png; "
cimbthai.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:51:54.011Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://cimbthai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
kkpfg.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:52:44.208Z,https://kkpfg.com/th/aboutus/about-us,ok,,1,,unknown,th,1,1,0,0,1,1,0,,0,0,0,0,1,0,2,1,,0,,,,,1,,,,,,,,,,,evidence/kkpfg.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/kkpfg.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://kkpfg.com/th/aboutus/about-us; interstitial_clicked=""""; interstitial_step1_after=evidence/kkpfg.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/kkpfg.com/mobile/run2_interstitial_step2_before.png; "
lhbank.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:52:52.899Z,https://www.lhbank.co.th/th/about-us/corporate-profile/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,5,,,1,,,,,,,,,,,,,,,,,evidence/lhbank.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/lhbank.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.lhbank.co.th/th/about-us/corporate-profile/; interstitial_clicked=""""; interstitial_step1_after=evidence/lhbank.co.th/desktop/run1_interstitial_step1_after.png; "
lhbank.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:52:54.168Z,https://www.lhbank.co.th/th/about-us/corporate-profile/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,5,,,1,,,,,,,,,,,,,,,,,evidence/lhbank.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/lhbank.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.lhbank.co.th/th/about-us/corporate-profile/; interstitial_clicked=""""; interstitial_step1_after=evidence/lhbank.co.th/desktop/run2_interstitial_step1_after.png; "
icbc.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:53:02.135Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:53:02.228Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:53:02.301Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:53:02.377Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:53:02.456Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:53:02.553Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:53:02.634Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:53:02.711Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
lhbank.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:52:55.134Z,https://www.lhbank.co.th/th/personal/,ok,,1,,unknown,th,1,0,0,0,1,,,,0,0,0,0,0,11,,,1,,,,,,,,,,,,,,,,,evidence/lhbank.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/lhbank.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.lhbank.co.th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/lhbank.co.th/mobile/run1_interstitial_step1_after.png; "
lhbank.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:53:00.936Z,https://www.lhbank.co.th/th/personal/,ok,,1,,unknown,th,1,0,0,0,1,,,,0,0,0,0,0,9,,,1,,,,,,,,,,,,,,,,,evidence/lhbank.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/lhbank.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.lhbank.co.th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/lhbank.co.th/mobile/run2_interstitial_step1_after.png; "
thaicreditbank.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:53:02.789Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thaicreditbank.com/desktop/run1_banner.png,evidence/thaicreditbank.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/thaicreditbank.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence/thaicreditbank.com/desktop/run1_interstitial_step1_after.png; "
thaicreditbank.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:53:03.176Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thaicreditbank.com/desktop/run2_banner.png,evidence/thaicreditbank.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/thaicreditbank.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence/thaicreditbank.com/desktop/run2_interstitial_step1_after.png; "
thaicreditbank.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:53:09.654Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thaicreditbank.com/mobile/run1_banner.png,evidence/thaicreditbank.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/thaicreditbank.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence/thaicreditbank.com/mobile/run1_interstitial_step1_after.png; "
thaicreditbank.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:53:15.285Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thaicreditbank.com/mobile/run2_banner.png,evidence/thaicreditbank.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/thaicreditbank.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence/thaicreditbank.com/mobile/run2_interstitial_step1_after.png; "
baac.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:53:15.288Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
baac.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:53:23.052Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:54:23.137Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:54:23.208Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:54:23.258Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:54:23.307Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
baac.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:53:28.294Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
exim.go.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:54:23.363Z,https://www.exim.go.th/th/Home.aspx#,ok,,0,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,,,,,,,,,,evidence/exim.go.th/desktop/run1_banner.png,evidence/exim.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/exim.go.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step1_after=evidence/exim.go.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/exim.go.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step2_after=evidence/exim.go.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/exim.go.th/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step3_after=evidence/exim.go.th/desktop/run1_interstitial_step3_after.png; "
baac.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:54:15.358Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
exim.go.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:54:28.394Z,https://www.exim.go.th/th/Home.aspx#,ok,,0,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/exim.go.th/desktop/run2_banner.png,evidence/exim.go.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/exim.go.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step1_after=evidence/exim.go.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/exim.go.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step2_after=evidence/exim.go.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/exim.go.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step3_after=evidence/exim.go.th/desktop/run2_interstitial_step3_after.png; "
